Year,Surface_Temperature,Run_Type,Model,Simulation
1850,13.851647949218773,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1851,13.831140136718773,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1852,13.895043945312523,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1853,13.669519042968773,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1854,13.818383789062523,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1855,13.862054443359398,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1856,13.608148193359398,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1857,13.761895751953148,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1858,13.765649414062523,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1859,13.659387207031273,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1860,13.724145507812523,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1861,13.666741943359398,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1862,13.600976562500023,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1863,13.665063476562523,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1864,13.666619873046898,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1865,13.608178710937523,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1866,13.614404296875023,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1867,13.611871337890648,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1868,13.768212890625023,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1869,13.535546875000023,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1870,13.661737060546898,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1871,13.621820068359398,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
1872,13.646905517578148,tas_fgco2,CNRM-CERFACS_CNRM-ESM2-1,r2i1p1f2
